"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685077460344527E9,"2023-05-26 14:04:20.345 UTC+09:00"
"PAUSE",5.487796370833530E1,1.685077515222508E9,"2023-05-26 14:05:15.223 UTC+09:00"
