"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.173312499E-2,1.786058769E-3,4.726003099E-4,7.433211431E-4
2.178912499E-2,7.024168153E-4,-6.836996763E-4,1.874718815E-3
3.184412500E-2,2.759975148E-3,-7.710513310E-4,9.724395350E-4
4.189912499E-2,1.783403102E-3,-1.227361849E-3,2.563324291E-3
5.195512499E-2,4.550183949E-4,-6.886043120E-4,-9.645652026E-4
6.201012500E-2,5.311110290E-4,-4.705181345E-4,-2.328988165E-3
7.206612499E-2,-4.776943533E-4,-1.221263199E-3,-1.624848694E-3
8.212112500E-2,-2.710235422E-4,-8.923466667E-4,-2.214907203E-3
9.217712500E-2,-1.928841346E-3,1.224067411E-3,1.971848775E-3
1.022321250E-1,-8.285088697E-4,4.846744123E-4,3.338936716E-3
1.122871250E-1,2.660498489E-3,-3.241276136E-4,3.768770024E-3
1.223431250E-1,5.710530095E-4,1.575611299E-3,2.350070514E-3
1.323981250E-1,3.087316290E-4,-4.785170313E-5,-9.071687236E-5
1.424541250E-1,-2.399878111E-3,5.703284478E-5,2.069650218E-4
1.525091250E-1,3.117658896E-3,-1.392421254E-4,-3.107871395E-3
1.625641250E-1,-1.914427616E-3,-1.374987070E-3,-5.893899128E-3
1.726201250E-1,-9.213348385E-4,1.153684454E-3,-3.641397459E-3
1.826751250E-1,1.831479371E-3,-1.210250077E-3,-1.122748014E-3
1.927311250E-1,-7.581784157E-4,9.562314954E-4,3.528728615E-3
2.027861250E-1,1.113534905E-3,8.824387915E-4,4.597201012E-3
2.128411250E-1,-1.397026936E-3,1.314273686E-4,3.169213422E-3
2.228971250E-1,1.677145949E-3,-6.292943726E-4,3.225150052E-3
2.329521250E-1,-2.190030180E-3,5.403659889E-4,-9.711929597E-4
2.430081250E-1,1.738815568E-3,-2.963531588E-4,-2.651160117E-3
2.530631250E-1,5.223567132E-5,-1.297169016E-3,-4.205381032E-3
2.631181250E-1,5.494256504E-3,-5.031190813E-4,-6.567158736E-3
2.731741250E-1,-3.852043010E-4,-2.314601094E-3,-4.656873178E-3
2.832291250E-1,-3.795878729E-4,-2.935144585E-3,1.174421515E-3
2.932851250E-1,-2.796672983E-3,-1.055751694E-3,-4.165503196E-4
3.033401250E-1,-3.026626655E-5,-4.321621673E-4,3.780236933E-3
3.133951250E-1,3.034278052E-4,-1.385840122E-3,3.693417180E-3
3.234511250E-1,2.939119004E-3,2.194491448E-3,4.272369202E-3
3.335061250E-1,1.180324180E-4,9.049886139E-4,8.246409707E-4
3.435621250E-1,3.787812602E-4,-1.224019914E-3,-3.717197105E-4
3.536171250E-1,1.354297157E-3,1.426091651E-3,-5.488184746E-3
3.636721250E-1,-1.076285844E-4,1.259589451E-3,-4.708981141E-3
3.737281250E-1,-8.631673991E-4,9.029921493E-4,-2.157140058E-3
3.837831250E-1,-1.456562430E-3,2.211557585E-4,-1.665306743E-3
3.938391250E-1,-3.351135179E-3,-1.102435286E-3,3.078049514E-3
4.038941250E-1,-1.177034224E-3,3.949521924E-4,3.958115820E-3
4.139491250E-1,-2.443952544E-4,-2.237001172E-4,4.428430926E-3
4.240051250E-1,-1.050889841E-3,-1.704253838E-3,4.261342343E-3
4.340601250E-1,-6.412956864E-4,-1.465634676E-3,1.145177055E-3
4.441161250E-1,-2.068206202E-3,1.788064255E-4,-2.526022960E-3
4.541711250E-1,2.910881885E-4,7.647018647E-4,-3.990229219E-3
4.642261250E-1,-1.301231794E-3,-1.701077272E-4,-2.806222998E-3
4.742821250E-1,-5.560792633E-4,2.056642843E-4,-1.310325693E-3
4.843371250E-1,7.749171345E-4,2.215211745E-3,2.578085754E-3
4.943931250E-1,-2.909119939E-5,1.094021136E-3,1.392445993E-3
5.044481250E-1,7.453958970E-4,2.215248533E-3,5.466851871E-3
5.145041250E-1,-4.138781223E-4,1.833351213E-3,3.182658460E-3
5.245591250E-1,4.614214704E-4,-3.702103859E-4,-9.977775626E-4
5.346141250E-1,-2.230501734E-3,1.367768506E-3,-1.411632635E-3
5.446701250E-1,-2.216371358E-4,-1.139793458E-4,-4.420703277E-3
5.547251250E-1,-6.509387167E-4,-1.171254320E-3,-4.705129191E-3
5.647811250E-1,-1.141637040E-4,-5.839096848E-4,-8.966834284E-4
5.748361250E-1,-1.896350994E-3,7.314255927E-4,-5.246140063E-5
5.848911250E-1,5.334083689E-4,-1.840798883E-3,3.530947026E-3
5.949471250E-1,4.886672250E-4,6.521861069E-4,4.049997311E-3
6.050021250E-1,-1.092624501E-3,-1.071057399E-3,2.459645271E-3
6.150581250E-1,5.428227596E-4,5.609277869E-4,-1.768842340E-4
6.251131250E-1,2.639030805E-3,7.913063746E-4,1.109973062E-3
6.351681250E-1,-2.305252710E-4,-2.004548005E-4,-2.029893454E-3
6.452241250E-1,-5.635048728E-5,9.536877624E-4,-2.268848941E-3
6.552791250E-1,-9.200136410E-4,5.949600018E-4,-4.068080336E-3
6.653351250E-1,-1.035831403E-3,2.644570079E-3,-4.521298688E-3
6.753901250E-1,9.125372162E-4,5.547877518E-4,3.155344166E-4
6.854451250E-1,-1.761782041E-4,1.099921996E-3,2.669482492E-3
6.955011250E-1,7.865545340E-4,2.243749797E-3,2.544314601E-3
7.055561250E-1,1.157471328E-3,2.606060880E-4,3.747941460E-3
7.156121250E-1,-2.827416640E-3,-2.312806435E-3,1.472270582E-3
7.256671250E-1,2.627829090E-3,-2.217036381E-4,-2.116605639E-3
7.357221250E-1,4.080842773E-4,5.532762152E-4,-4.433022812E-3
7.457781250E-1,1.731246826E-3,-4.181676777E-4,-2.441955265E-3
7.558331250E-1,1.595958252E-3,2.097187797E-3,-3.970609978E-3
7.658891250E-1,2.524808049E-3,6.262001116E-4,-2.513453364E-4
7.759441250E-1,1.284307567E-3,8.325950475E-4,2.186245751E-3
7.859991250E-1,6.987858214E-4,1.581329387E-3,2.901160158E-3
7.960551250E-1,4.710855428E-4,1.083850977E-3,4.010633565E-3
8.061101250E-1,1.989329234E-3,1.694701612E-3,5.055940710E-4
8.161661250E-1,1.877209987E-3,-1.039299532E-3,6.600576453E-4
8.262211250E-1,1.144230366E-3,2.234394487E-4,-3.927609418E-3
8.362761250E-1,-1.254478702E-3,-1.119858935E-3,1.883059740E-4
8.463321250E-1,2.786806552E-3,-1.208649017E-3,-2.494917251E-3
8.563873750E-1,-1.104071736E-3,-2.258467022E-3,3.067282960E-4
8.664433750E-1,-3.037179587E-3,-9.209669661E-4,1.063136850E-3
8.764983750E-1,-7.881400525E-4,1.530206529E-3,1.891646534E-3
8.865533750E-1,7.433141000E-4,5.648338119E-4,3.510884475E-3
8.966093750E-1,8.841953240E-4,-3.696694621E-4,9.992574342E-4
9.066643750E-1,1.991645695E-4,-4.600296670E-4,-2.407454886E-4
9.167203750E-1,-2.515928121E-3,-1.637146925E-3,-1.647959929E-3
9.267753750E-1,-9.704821277E-4,-7.721604779E-4,-4.675407894E-3
9.368303750E-1,3.858658310E-4,-2.564734314E-3,-2.226631157E-3
9.468863750E-1,3.877183190E-6,-3.452789970E-3,3.937962465E-4
9.569413750E-1,-2.094427589E-3,-2.695919713E-3,5.993922241E-4
9.669973750E-1,-1.085269323E-4,-3.837750992E-4,5.624224432E-3
9.770523750E-1,-2.339989645E-3,-1.739590429E-3,5.334473215E-3
9.871073750E-1,-5.850184243E-4,-1.204415923E-3,1.389410812E-3
9.971633750E-1,4.131342866E-4,5.271714181E-4,-4.289955832E-4
1.007218375E0,1.035667490E-3,-8.332326543E-4,-3.577742726E-3
1.017274375E0,-1.979297260E-3,-1.170655130E-3,-2.066664863E-3
1.027329375E0,7.041358622E-4,-7.549558068E-4,-1.729524694E-3
1.037384375E0,4.535324115E-4,-8.849180304E-4,-2.025934402E-3
1.047440375E0,4.879682965E-4,-1.947486540E-3,-1.335890498E-3
1.057495375E0,-1.007662970E-3,-5.293533322E-4,-3.340984462E-3
1.067551375E0,1.199211110E-4,1.371641876E-3,-1.452038530E-2
1.077606375E0,-1.531771384E-3,-2.132012742E-3,-2.683164552E-2
1.087661375E0,-1.788771013E-3,1.769329829E-4,-6.036913395E-2
1.097717375E0,-2.627797949E-4,-7.418575697E-4,-1.040100902E-1
1.107772375E0,8.670356474E-4,2.462843200E-3,-1.346770823E-1
1.117828375E0,1.050261082E-3,3.000535304E-3,-1.372627467E-1
1.127883375E0,2.280354267E-3,6.374688353E-3,-8.425658941E-2
1.137938375E0,6.387819303E-4,3.895552130E-3,3.844241612E-3
