state,time
1112,1
1426,0
1467,1
1908,0
2635,1
2944,0
2985,1
3532,0
4407,1
4711,0
4755,1
5289,0
6082,1
6396,0
6439,1
6815,0
7690,1
8003,0
8046,1
8463,0
