"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684645188427386E9,"2023-05-21 13:59:48.427 UTC+09:00"
"PAUSE",3.903909812499478E1,1.684645227466319E9,"2023-05-21 14:00:27.466 UTC+09:00"
