"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685250145776783E9,"2023-05-28 14:02:25.777 UTC+09:00"
"PAUSE",4.864439575000142E1,1.685250194421211E9,"2023-05-28 14:03:14.421 UTC+09:00"
