"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683090817284717E9,"2023-05-03 14:13:37.285 UTC+09:00"
"PAUSE",5.917941608332330E1,1.683090876465236E9,"2023-05-03 14:14:36.465 UTC+09:00"
