"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684403679036495E9,"2023-05-18 18:54:39.036 UTC+09:00"
"PAUSE",4.779015812498983E1,1.684403726826719E9,"2023-05-18 18:55:26.827 UTC+09:00"
