"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676358512278984E9,"2023-02-14 16:08:32.279 UTC+09:00"
"PAUSE",4.410730625037104E0,1.676358516689645E9,"2023-02-14 16:08:36.690 UTC+09:00"
