"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684064137541712E9,"2023-05-14 20:35:37.542 UTC+09:00"
"PAUSE",5.193048779166566E1,1.684064189471547E9,"2023-05-14 20:36:29.472 UTC+09:00"
