"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683164075788899E9,"2023-05-04 10:34:35.789 UTC+09:00"
"PAUSE",6.447500604164088E1,1.683164140263620E9,"2023-05-04 10:35:40.264 UTC+09:00"
