"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683727318396546E9,"2023-05-10 23:01:58.397 UTC+09:00"
"PAUSE",5.911745554166555E1,1.683727377515044E9,"2023-05-10 23:02:57.515 UTC+09:00"
