"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676429799327097E9,"2023-02-15 11:56:39.327 UTC+09:00"
"PAUSE",3.621977625000000E0,1.676429802949047E9,"2023-02-15 11:56:42.949 UTC+09:00"
