"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676994884343648E9,"2023-02-22 00:54:44.344 UTC+09:00"
"PAUSE",3.488992291677278E0,1.676994887832625E9,"2023-02-22 00:54:47.833 UTC+09:00"
