"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.675185656159181E9,"2023-02-01 02:20:56.159 UTC+09:00"
"PAUSE",3.951153291680384E0,1.675185660110290E9,"2023-02-01 02:21:00.110 UTC+09:00"
