"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683167105471999E9,"2023-05-04 11:25:05.472 UTC+09:00"
"PAUSE",7.143482195833349E1,1.683167176907125E9,"2023-05-04 11:26:16.907 UTC+09:00"
