"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683366196733707E9,"2023-05-06 18:43:16.734 UTC+09:00"
"PAUSE",5.981157108333355E1,1.683366256544134E9,"2023-05-06 18:44:16.544 UTC+09:00"
