"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683190060772457E9,"2023-05-04 17:47:40.772 UTC+09:00"
"PAUSE",5.582375424998463E1,1.683190116617788E9,"2023-05-04 17:48:36.618 UTC+09:00"
