"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684471988295842E9,"2023-05-19 13:53:08.296 UTC+09:00"
"PAUSE",4.355789891666666E1,1.684472031853689E9,"2023-05-19 13:53:51.854 UTC+09:00"
