state,time
1312,1
1603,0
1650,1
2095,0
2668,1
2954,0
2998,1
3316,0
3928,1
4319,0
4362,1
4648,0
5219,1
5506,0
5549,1
5928,0
6649,1
6940,0
6985,1
7378,0
