"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.321279164E-2,3.668980408E1,1.252512817E2,-2.412811279E2
2.328379167E-2,3.661366272E1,1.253414764E2,-2.409409485E2
3.335483331E-2,3.663244629E1,1.248772125E2,-2.409159088E2
4.342583334E-2,3.668977356E1,1.250772247E2,-2.408197632E2
5.349783332E-2,3.673945618E1,1.253422852E2,-2.410562897E2
6.356983329E-2,3.666545105E1,1.252993622E2,-2.412217865E2
7.364183333E-2,3.645199585E1,1.252578430E2,-2.410803986E2
8.371283329E-2,3.678445435E1,1.253905945E2,-2.407602234E2
9.378383332E-2,3.656466675E1,1.253578339E2,-2.410741119E2
1.038538333E-1,3.695132446E1,1.253434448E2,-2.406488647E2
1.139238333E-1,3.690669250E1,1.253438873E2,-2.410111847E2
1.239948333E-1,3.665342712E1,1.254060211E2,-2.410685730E2
1.340658333E-1,3.653820801E1,1.253270874E2,-2.408855743E2
1.441358333E-1,3.685919189E1,1.248769379E2,-2.411490021E2
1.542078333E-1,3.634550476E1,1.252961426E2,-2.412266998E2
1.642778333E-1,3.619149780E1,1.253201447E2,-2.404159546E2
1.743488333E-1,3.657690430E1,1.254625397E2,-2.407730865E2
1.844188333E-1,3.668811035E1,1.254777679E2,-2.411679230E2
1.944878333E-1,3.690458679E1,1.252500610E2,-2.409632111E2
2.045568333E-1,3.656491089E1,1.254883423E2,-2.413075714E2
2.146288333E-1,3.667729187E1,1.254337921E2,-2.410151367E2
2.247008333E-1,3.651545715E1,1.250618286E2,-2.409307251E2
2.347728333E-1,3.701123047E1,1.250542603E2,-2.412026672E2
2.448448333E-1,3.645822144E1,1.251463623E2,-2.405209351E2
2.549158333E-1,3.662176514E1,1.251018372E2,-2.405525208E2
2.649858333E-1,3.665997314E1,1.253516388E2,-2.408429871E2
2.750568333E-1,3.672880554E1,1.250081024E2,-2.415455322E2
2.851228333E-1,3.665504456E1,1.252490234E2,-2.407210083E2
2.951978333E-1,3.670465088E1,1.251391144E2,-2.407986145E2
3.052678333E-1,3.657937622E1,1.254256744E2,-2.412305756E2
3.153378333E-1,3.666716003E1,1.256584625E2,-2.409573364E2
3.254068333E-1,3.651457214E1,1.254212036E2,-2.408306274E2
3.354768333E-1,3.669235229E1,1.253664246E2,-2.409513245E2
3.455478333E-1,3.646652222E1,1.256012573E2,-2.411023102E2
3.556188333E-1,3.627674866E1,1.254071350E2,-2.406911774E2
3.656858333E-1,3.645433044E1,1.256364746E2,-2.405665131E2
3.757628333E-1,3.687710571E1,1.254008179E2,-2.406031036E2
3.858348333E-1,3.657557678E1,1.256589050E2,-2.410558777E2
3.959058333E-1,3.691607666E1,1.254346466E2,-2.408004456E2
4.059758333E-1,3.671049500E1,1.257169342E2,-2.405542450E2
4.160468333E-1,3.700094604E1,1.253914337E2,-2.412271881E2
4.261178333E-1,3.679994202E1,1.253659668E2,-2.408931427E2
4.361878333E-1,3.696359253E1,1.253519897E2,-2.414699249E2
4.462538333E-1,3.681517029E1,1.254170380E2,-2.410082855E2
4.563248333E-1,3.669480896E1,1.256118927E2,-2.407509155E2
4.664018333E-1,3.718357849E1,1.254730225E2,-2.409781647E2
4.764718333E-1,3.701725769E1,1.252654266E2,-2.414100800E2
4.865428333E-1,3.677445984E1,1.255549622E2,-2.409494171E2
4.966138333E-1,3.682458496E1,1.254003143E2,-2.414912415E2
5.066868333E-1,3.705023193E1,1.251353455E2,-2.404812469E2
5.167548333E-1,3.675872803E1,1.253426819E2,-2.410753479E2
5.268318333E-1,3.665452576E1,1.253736267E2,-2.405182648E2
5.368998333E-1,3.683024597E1,1.254571533E2,-2.402758484E2
5.469768333E-1,3.703926086E1,1.252782440E2,-2.404319458E2
5.570498333E-1,3.688034058E1,1.253545227E2,-2.416175079E2
5.671228333E-1,3.728343201E1,1.254369354E2,-2.413087921E2
5.771968333E-1,3.695722961E1,1.253648071E2,-2.407886353E2
